sample,mean_m0,mean_m1,diff,welch_t
3.561000000000000000e+03,-1.154057877813504774e+03,-1.201324840764331157e+03,4.726696295082638244e+01,6.178100122737593125e-01
3.562000000000000000e+03,3.080643086816720029e+02,3.416050955414012833e+02,-3.354078685972928042e+01,-4.385665187389631847e-01
3.563000000000000000e+03,-5.453376205787781146e+02,-4.675668789808917154e+02,-7.777074159788639918e+01,-1.046893309331855537e+00
3.564000000000000000e+03,-2.370675241157556172e+02,-3.540382165605095679e+02,1.169706924447539507e+02,1.478782524248369645e+00
3.565000000000000000e+03,-1.820604501607717111e+03,-1.780178343949044574e+03,-4.042615765867253685e+01,-5.346813090295829962e-01
3.566000000000000000e+03,1.644244372990353611e+02,1.899617834394904321e+02,-2.553734614045507101e+01,-3.351690798524972204e-01
3.567000000000000000e+03,1.496900321543408381e+03,1.585121019108280279e+03,-8.822069756487189807e+01,-1.176571300631157113e+00
3.568000000000000000e+03,6.406173633440514550e+02,5.533757961783439896e+02,8.724156716570746539e+01,1.119180815332222467e+00
3.569000000000000000e+03,-9.663794212218649591e+02,-9.353375796178344217e+02,-3.104184160403053738e+01,-4.270172598518639506e-01
3.570000000000000000e+03,-7.791125401929260761e+02,-8.220127388535031514e+02,4.290019866057707532e+01,5.818475756953216393e-01
3.571000000000000000e+03,-1.773890675241157453e+02,-9.518471337579617852e+01,-8.220435414831956678e+01,-1.100953713197100337e+00
3.572000000000000000e+03,2.288360128617363216e+02,1.830318471337579638e+02,4.580416572797835784e+01,6.037067414198431514e-01
3.573000000000000000e+03,2.047588424437298897e+02,2.533503184713375731e+02,-4.859147602760768336e+01,-6.437622888421901113e-01
3.574000000000000000e+03,1.625723472668810388e+01,-5.197452229299363324e+01,6.823175701968173712e+01,9.099169078037172564e-01
3.575000000000000000e+03,-2.413890675241157453e+02,-2.564076433121019249e+02,1.501857578798617965e+01,2.042405692837480635e-01
3.576000000000000000e+03,-7.519485530546623977e+02,-7.739108280254777128e+02,2.196227497081531510e+01,3.004412160899717632e-01
3.577000000000000000e+03,-4.558199356913183351e+02,-3.175541401273885072e+02,-1.382657955639298279e+02,-1.846853933501810374e+00
3.578000000000000000e+03,-1.487845659163987193e+02,-2.382675159235668900e+02,8.948295000716817071e+01,1.198735663451316658e+00
3.579000000000000000e+03,-5.389581993569131555e+02,-5.645859872611464425e+02,2.562778790423328701e+01,3.398170202621220715e-01
3.580000000000000000e+03,-4.247459807073955176e+02,-3.848152866242038499e+02,-3.993069408319166769e+01,-5.306753115753334304e-01
3.581000000000000000e+03,-1.003009646302250758e+03,-1.031337579617834308e+03,2.832793331558355021e+01,3.829555178239820723e-01
3.582000000000000000e+03,-8.550482315112540164e+02,-8.218089171974522742e+02,-3.323931431380174217e+01,-4.525730781028939331e-01
3.583000000000000000e+03,-7.254019292604501743e+02,-6.646624203821655783e+02,-6.073950887828459599e+01,-8.228907158303705449e-01
3.584000000000000000e+03,-1.047871382636655881e+03,-1.173401273885350292e+03,1.255298912486944118e+02,1.708316556490862448e+00
3.585000000000000000e+03,-9.449774919614147848e+02,-8.686878980891719948e+02,-7.628959387224278998e+01,-1.050821203886638910e+00
3.586000000000000000e+03,-9.081414790996784632e+02,-9.102675159235668616e+02,2.126036823888398430e+00,2.929741355055045723e-02
3.587000000000000000e+03,-1.029762057877813504e+03,-1.068433121019108285e+03,3.867106314129478051e+01,5.299824866689327729e-01
3.588000000000000000e+03,-1.354906752411575553e+03,-1.220076433121019136e+03,-1.348303192905564174e+02,-1.874918693649998858e+00
3.589000000000000000e+03,-1.403266881028938997e+03,-1.578394904458598830e+03,1.751280234296598337e+02,2.410104889592410427e+00
3.590000000000000000e+03,-1.321980707395498484e+03,-1.300178343949044574e+03,-2.180236344645391000e+01,-2.941460780637006889e-01
3.591000000000000000e+03,-1.338032154340836087e+03,-1.233528662420382261e+03,-1.045034919204538255e+02,-1.415144286484635305e+00
3.592000000000000000e+03,-1.337414790996784632e+03,-1.371108280254777128e+03,3.369348925799249628e+01,4.553473898766433603e-01
3.593000000000000000e+03,-1.384745980707395574e+03,-1.466904458598726023e+03,8.215847789133044898e+01,1.115895185449219840e+00
3.594000000000000000e+03,-1.616668810289389057e+03,-1.554955414012738856e+03,-6.171339627665020089e+01,-8.312867941367614311e-01
3.595000000000000000e+03,-1.512540192926044938e+03,-1.625070063694267446e+03,1.125298707682225086e+02,1.523332930358997528e+00
3.596000000000000000e+03,-1.558019292604501516e+03,-1.474038216560509454e+03,-8.398107604399206139e+01,-1.131806145182521650e+00
3.597000000000000000e+03,-1.442572347266881025e+03,-1.435719745222929987e+03,-6.852602043951037558e+00,-9.140503875691674551e-02
3.598000000000000000e+03,-1.334739549839228403e+03,-1.325656050955414003e+03,-9.083498883814399960e+00,-1.207782398611336322e-01
3.599000000000000000e+03,-1.472823151125401864e+03,-1.545783439490445971e+03,7.296028836504410719e+01,9.761352046753156708e-01
3.600000000000000000e+03,-1.441337620578778115e+03,-1.406980891719745159e+03,-3.435672885903295537e+01,-4.665718641215987339e-01
3.601000000000000000e+03,-1.343588424437298954e+03,-1.409630573248407700e+03,6.604214881110874558e+01,9.074010158471755849e-01
3.602000000000000000e+03,-1.358405144694533874e+03,-1.236382165605095452e+03,-1.220229790894384223e+02,-1.659628263472659571e+00
3.603000000000000000e+03,-1.282057877813504774e+03,-1.351949044585987167e+03,6.989116677248239284e+01,9.368505598046451555e-01
3.604000000000000000e+03,-1.252218649517684980e+03,-1.293656050955414003e+03,4.143740143772902229e+01,5.619205011505808978e-01
3.605000000000000000e+03,-1.229170418006430964e+03,-1.211719745222929987e+03,-1.745067278350097695e+01,-2.355629386480929677e-01
3.606000000000000000e+03,-1.248308681672025614e+03,-1.219261146496815400e+03,-2.904753517521021422e+01,-3.934894814645960026e-01
3.607000000000000000e+03,-1.173196141479099651e+03,-1.195210191082802567e+03,2.201404960370291519e+01,2.988951327523517443e-01
3.608000000000000000e+03,-1.196244372990353668e+03,-1.153630573248407700e+03,-4.261379974194596798e+01,-5.752119438574324617e-01
3.609000000000000000e+03,-1.114958199356913155e+03,-1.185019108280254841e+03,7.006090892334168529e+01,9.481309541702617194e-01
3.610000000000000000e+03,-1.128334405144694529e+03,-1.115719745222929987e+03,-1.261465992176454165e+01,-1.705057180389720484e-01
3.611000000000000000e+03,-1.082032154340836087e+03,-1.063949044585987167e+03,-1.808310975484891969e+01,-2.440959286492975500e-01
3.612000000000000000e+03,-1.088617363344051455e+03,-1.099821656050955426e+03,1.120429270690397061e+01,1.546152199028022756e-01
3.613000000000000000e+03,-1.112488745980707336e+03,-1.009121019108280279e+03,-1.033677268724270562e+02,-1.445603833842756369e+00
3.614000000000000000e+03,-9.482700964630224689e+02,-1.129171974522292885e+03,1.809018780592704161e+02,2.470218700952142576e+00
3.615000000000000000e+03,-1.164758842443729918e+03,-1.066394904458598830e+03,-9.836393798513108777e+01,-1.356328364488580851e+00
3.616000000000000000e+03,-1.035112540192925962e+03,-9.962802547770700130e+02,-3.883228541585594940e+01,-5.403135762875542758e-01
3.617000000000000000e+03,-1.112077170418006517e+03,-1.102675159235668843e+03,-9.402011182337673745e+00,-1.317901529780033387e-01
3.618000000000000000e+03,-9.976591639871382995e+02,-1.022369426751592300e+03,2.471026276445400072e+01,3.397608938525643607e-01
3.619000000000000000e+03,-1.268475884244372992e+03,-1.253503184713375731e+03,-1.497269953099726081e+01,-2.036893023592305785e-01
3.620000000000000000e+03,-9.688488745980707790e+02,-1.027057324840764295e+03,5.820845024269351597e+01,8.025552970356178983e-01
3.621000000000000000e+03,-1.062276527331189754e+03,-9.748789808917197206e+02,-8.739754643947003387e+01,-1.169919917401436305e+00
3.622000000000000000e+03,-1.411704180064308730e+03,-1.466089171974522287e+03,5.438499191021355728e+01,7.068002986588923786e-01
3.623000000000000000e+03,-1.092527331189710594e+03,-1.066802547770700585e+03,-2.572478341901000931e+01,-3.239408129856701235e-01
3.624000000000000000e+03,-1.017003215434083586e+03,-1.031949044585987167e+03,1.494582915190358108e+01,1.902915099229039730e-01
3.625000000000000000e+03,-4.338006430868167058e+02,-4.023439490445859974e+02,-3.145669404223070842e+01,-3.909022102814849742e-01
3.626000000000000000e+03,4.584951768488746211e+02,4.188535031847133610e+02,3.964167366416126015e+01,5.354714992655166261e-01
3.627000000000000000e+03,1.807639871382636557e+03,2.060636942675159389e+03,-2.529970712925228327e+02,-3.305070055973655663e+00
3.628000000000000000e+03,-4.414147909967845749e+02,-6.471337579617834308e+02,2.057189669649988559e+02,2.450699305618654567e+00
3.629000000000000000e+03,2.380964630225080327e+02,2.977834394904458577e+02,-5.968697646793782496e+01,-7.295293413647430114e-01
3.630000000000000000e+03,4.451189710610932480e+02,5.001783439490445744e+02,-5.505937288795132645e+01,-7.345993041803952073e-01
3.631000000000000000e+03,1.692398713826366475e+03,1.713121019108280279e+03,-2.072230528191380472e+01,-2.778892379948719737e-01
3.632000000000000000e+03,8.496977491961414444e+02,8.856050955414012833e+02,-3.590734634525983893e+01,-4.779015873074682341e-01
3.633000000000000000e+03,1.084501607717041907e+03,1.147108280254777128e+03,-6.260667253773522134e+01,-8.345491561184553708e-01
3.634000000000000000e+03,8.410546623794211882e+02,7.504713375796178525e+02,9.058332479980333574e+01,1.240599696632206594e+00
3.635000000000000000e+03,1.014739549839228289e+03,1.098598726114649708e+03,-8.385917627542141872e+01,-1.153846229052603034e+00
3.636000000000000000e+03,1.271974276527331085e+03,1.307515923566878882e+03,-3.554164703954779725e+01,-4.765606236841292698e-01
3.637000000000000000e+03,1.445041800643086845e+03,1.431031847133757992e+03,1.400995350932885231e+01,1.864211411322579670e-01
3.638000000000000000e+03,1.247073954983922931e+03,1.301401273885350292e+03,-5.432731890142736120e+01,-7.368249450106739706e-01
3.639000000000000000e+03,1.189659163987138299e+03,1.134063694267515984e+03,5.559546971962231510e+01,7.485970395761186724e-01
3.640000000000000000e+03,8.038070739549839345e+02,7.788025477707005848e+02,2.500452618428334972e+01,3.352450601583638612e-01
3.641000000000000000e+03,5.463665594855305017e+02,6.418343949044585770e+02,-9.546783541892807534e+01,-1.289314304163661440e+00
3.642000000000000000e+03,3.518971061093247386e+02,4.109044585987261371e+02,-5.900735248940139854e+01,-8.183540262281991939e-01
3.643000000000000000e+03,3.665080385852090217e+02,2.592611464968152859e+02,1.072468920883937358e+02,1.464762602686859649e+00
3.644000000000000000e+03,-2.835755627009646105e+02,-1.846624203821656067e+02,-9.891314231879900376e+01,-1.364448648857313540e+00
3.645000000000000000e+03,-2.531189710610932480e+02,-3.197961783439490659e+02,6.667720728285581799e+01,9.099377987994519135e-01
3.646000000000000000e+03,-4.451189710610932480e+02,-4.188535031847133610e+02,-2.626546787637988700e+01,-3.484006933374935722e-01
3.647000000000000000e+03,-1.010418006430868218e+03,-9.934267515923567089e+02,-1.699125483851150875e+01,-2.287086013385560557e-01
3.648000000000000000e+03,-1.205504823151125493e+03,-1.252280254777070013e+03,4.677543162594452042e+01,6.414271241321332084e-01
3.649000000000000000e+03,-1.379601286173633525e+03,-1.401681528662420305e+03,2.208024248878678009e+01,2.959675638539765452e-01
3.650000000000000000e+03,-1.387009646302250758e+03,-1.363363057324840838e+03,-2.364658897740991961e+01,-3.215591992050153003e-01
3.651000000000000000e+03,-1.334533762057877766e+03,-1.386191082802547726e+03,5.165732074466995982e+01,6.994583083724482675e-01
3.652000000000000000e+03,-1.805581993569131782e+03,-1.668687898089171995e+03,-1.368940954799597876e+02,-1.851928872887803168e+00
3.653000000000000000e+03,-1.649594855305466126e+03,-1.804025477707006303e+03,1.544306224015401767e+02,2.085148792902034032e+00
3.654000000000000000e+03,-1.984411575562701046e+03,-1.941808917197452274e+03,-4.260265836524877159e+01,-5.627454802100609887e-01
3.655000000000000000e+03,-1.829864951768488709e+03,-1.859261146496815400e+03,2.939619472832669089e+01,3.880272400253297338e-01
3.656000000000000000e+03,-1.954366559485530615e+03,-1.919796178343949123e+03,-3.457038114158149256e+01,-4.652000440356828248e-01
3.657000000000000000e+03,-1.920823151125401864e+03,-1.896152866242038272e+03,-2.467028488336359260e+01,-3.367737515068742749e-01
3.658000000000000000e+03,-2.010135048231511291e+03,-2.029656050955414003e+03,1.952100272390271130e+01,2.604646181414061457e-01
3.659000000000000000e+03,-2.069607717041800697e+03,-2.094063694267515984e+03,2.445597722571528720e+01,3.231660478153300375e-01
3.660000000000000000e+03,-2.078868167202572295e+03,-2.046573248407643405e+03,-3.229491879492888984e+01,-4.335996780958004115e-01
3.661000000000000000e+03,-1.846533762057877766e+03,-1.873528662420382261e+03,2.699490036250449521e+01,3.704974542394252612e-01
3.662000000000000000e+03,-1.852090032154340861e+03,-1.875974522292993697e+03,2.388449013865283632e+01,3.253968260792300393e-01
3.663000000000000000e+03,-1.794675241157556229e+03,-1.753070063694267446e+03,-4.160517746328878275e+01,-5.590545102457608051e-01
3.664000000000000000e+03,-1.633954983922829570e+03,-1.743286624203821702e+03,1.093316402809921328e+02,1.441676836063613187e+00
3.665000000000000000e+03,-1.624282958199356926e+03,-1.617324840764331157e+03,-6.958117435025769737e+00,-9.428654521365692487e-02
3.666000000000000000e+03,-1.466032154340836087e+03,-1.391490445859872580e+03,-7.454170848096350710e+01,-1.017112952423320005e+00
3.667000000000000000e+03,-1.423639871382636557e+03,-1.440203821656050877e+03,1.656395027341432069e+01,2.271885255683671057e-01
3.668000000000000000e+03,-1.111871382636655881e+03,-1.197248407643312021e+03,8.537702500665614025e+01,1.182474688325182655e+00
3.669000000000000000e+03,-1.169903536977491967e+03,-1.028891719745222872e+03,-1.410118172322690953e+02,-1.949690151018130591e+00
3.670000000000000000e+03,-9.206945337620578584e+02,-1.070471337579617739e+03,1.497768038175598804e+02,2.043718935249751123e+00
3.671000000000000000e+03,-9.396270096463022128e+02,-7.761528662420382716e+02,-1.634741434042639412e+02,-2.171100959369898664e+00
3.672000000000000000e+03,-8.484630225080385344e+02,-8.621656050955414230e+02,1.370258258750288860e+01,1.830891734472121779e-01
3.673000000000000000e+03,-6.825980707395498257e+02,-7.455796178343948668e+02,6.298154709484504110e+01,8.529051221871082333e-01
3.674000000000000000e+03,-8.042186495176848666e+02,-7.834904458598725796e+02,-2.072820365781228702e+01,-2.802226448455378827e-01
3.675000000000000000e+03,-6.504951768488746211e+02,-6.275668789808917154e+02,-2.292829786798290570e+01,-3.125649727770827280e-01
3.676000000000000000e+03,-6.729260450160771825e+02,-7.592356687898088694e+02,8.630962377373168692e+01,1.178685147782342568e+00
3.677000000000000000e+03,-7.850803858520899894e+02,-6.075923566878981319e+02,-1.774880291641918575e+02,-2.460478226345464314e+00
3.678000000000000000e+03,-6.120128617363344574e+02,-7.879745222929935835e+02,1.759616605566591261e+02,2.423764038862055603e+00
3.679000000000000000e+03,-7.155241157556270082e+02,-6.795414012738852989e+02,-3.598271448174170928e+01,-4.910889490328397278e-01
3.680000000000000000e+03,-7.286945337620578584e+02,-6.838216560509554256e+02,-4.487287771110243284e+01,-6.015094141837755704e-01
3.681000000000000000e+03,-8.017491961414790467e+02,-7.824713375796178525e+02,-1.927785856186119418e+01,-2.549005409766363361e-01
3.682000000000000000e+03,-7.772604501607717111e+02,-7.924585987261147011e+02,1.519814856534298997e+01,2.017285022585121879e-01
3.683000000000000000e+03,-9.733762057877813731e+02,-9.455286624203821475e+02,-2.784754336739922564e+01,-3.728771638457124005e-01
3.684000000000000000e+03,-1.090881028938906866e+03,-1.103898089171974561e+03,1.301706023306769566e+01,1.749868694791583135e-01
3.685000000000000000e+03,-2.560000000000000000e+02,-2.708789808917197206e+02,1.487898089171972060e+01,1.950555990509594273e-01
3.686000000000000000e+03,-1.470353697749196044e+03,-1.415337579617834308e+03,-5.501611813136173623e+01,-7.161413809427348287e-01
3.687000000000000000e+03,1.284115755627009605e+02,1.171974522292993584e+02,1.121412333340160217e+01,1.469793603008307525e-01
3.688000000000000000e+03,-6.811575562700965065e+02,-6.424458598726114360e+02,-3.871169639748507052e+01,-5.194455754685889382e-01
3.689000000000000000e+03,-4.504694533762057631e+02,-5.472611464968152859e+02,9.679169312060952279e+01,1.210611534870658312e+00
3.690000000000000000e+03,-1.970212218649517581e+03,-1.971566878980891715e+03,1.354660331374134330e+00,1.747522293424539838e-02
3.691000000000000000e+03,-7.243729903536977588e+01,4.259872611464967918e+01,-1.150360251500194551e+02,-1.498307654953315193e+00
3.692000000000000000e+03,1.373221864951768566e+03,1.398012738853503151e+03,-2.479087390173458516e+01,-3.309508513660904261e-01
3.693000000000000000e+03,4.638456591639871363e+02,3.193885350318471410e+02,1.444571241321399953e+02,1.871617143962170715e+00
3.694000000000000000e+03,-1.178546623794212110e+03,-1.142012738853503151e+03,-3.653388494070895831e+01,-5.005732132078319907e-01
3.695000000000000000e+03,-1.001363344051446916e+03,-1.025834394904458577e+03,2.447105085301166127e+01,3.314664533807246682e-01
3.696000000000000000e+03,-4.463536977491961579e+02,-3.332484076433120777e+02,-1.131052901058840803e+02,-1.505611708043151253e+00
3.697000000000000000e+03,5.967845659163987015e+00,-4.606369426751592044e+01,5.203153992667990480e+01,6.836715832870761123e-01
3.698000000000000000e+03,-2.531189710610932408e+01,1.732484076433120990e+01,-4.263673787044053398e+01,-5.749249047451721051e-01
3.699000000000000000e+03,-2.370675241157556172e+02,-2.388789808917197490e+02,1.811456775964131793e+00,2.443277425800433056e-02
3.700000000000000000e+03,-4.309196141479099538e+02,-4.600254777070063597e+02,2.910586355909640588e+01,3.946021660000526010e-01
3.701000000000000000e+03,-1.040051446945337602e+03,-1.017273885350318437e+03,-2.277756159501916500e+01,-3.111241985247458763e-01
3.702000000000000000e+03,-5.957556270096463322e+02,-4.934522292993630685e+02,-1.023033977102832637e+02,-1.363044020105024901e+00
3.703000000000000000e+03,-3.269967845659164141e+02,-4.742929936305732213e+02,1.472962090646568072e+02,2.004734444923293779e+00
3.704000000000000000e+03,-7.533890675241157169e+02,-7.160254777070064165e+02,-3.736358981710930038e+01,-5.105788469651495465e-01
3.705000000000000000e+03,-6.171575562700965065e+02,-5.904713375796178525e+02,-2.668621869047865403e+01,-3.629579020320994331e-01
3.706000000000000000e+03,-1.219704180064308730e+03,-1.231694267515923457e+03,1.199008745161472689e+01,1.643865743415891811e-01
3.707000000000000000e+03,-9.783151125401928994e+02,-9.581656050955414230e+02,-2.014950744465147636e+01,-2.742853767696407097e-01
3.708000000000000000e+03,-9.466237942122186269e+02,-9.049681528662420078e+02,-4.165564134597661905e+01,-5.610294716582097108e-01
3.709000000000000000e+03,-1.222790996784566005e+03,-1.340535031847133723e+03,1.177440350625677183e+02,1.607756839239581348e+00
3.710000000000000000e+03,-1.141710610932475902e+03,-1.046624203821656010e+03,-9.508640711081989139e+01,-1.306557259479119715e+00
3.711000000000000000e+03,-1.144797427652733177e+03,-1.128356687898089149e+03,-1.644073975464402793e+01,-2.265681538901146708e-01
3.712000000000000000e+03,-1.211061093247588360e+03,-1.295490445859872580e+03,8.442935261228421950e+01,1.161293754620021712e+00
3.713000000000000000e+03,-1.583536977491961352e+03,-1.465477707006369428e+03,-1.180592704855919237e+02,-1.605334462806170093e+00
3.714000000000000000e+03,-1.624900321543408381e+03,-1.742471337579617739e+03,1.175710160362093575e+02,1.593129016365617323e+00
3.715000000000000000e+03,-1.538057877813504774e+03,-1.508076433121019136e+03,-2.998144469248563837e+01,-4.076259964082787901e-01
3.716000000000000000e+03,-1.570778135048231434e+03,-1.436738853503184600e+03,-1.340392815450468333e+02,-1.860394188608325949e+00
3.717000000000000000e+03,-1.445041800643086845e+03,-1.509910828025477713e+03,6.486902738239086830e+01,8.969475214808859675e-01
3.718000000000000000e+03,-1.579215434083601394e+03,-1.647286624203821702e+03,6.807119012022030802e+01,9.314291313345994805e-01
3.719000000000000000e+03,-1.759485530546623750e+03,-1.645044585987261144e+03,-1.144409445593626060e+02,-1.609957572760462030e+00
3.720000000000000000e+03,-1.688282958199356926e+03,-1.791592356687898018e+03,1.033093984885410919e+02,1.443167041550112772e+00
3.721000000000000000e+03,-1.760926045016077069e+03,-1.635872611464968259e+03,-1.250534335511088102e+02,-1.688237944834930282e+00
3.722000000000000000e+03,-1.540115755627009548e+03,-1.576764331210191131e+03,3.664857558318158226e+01,4.942500386095488585e-01
3.723000000000000000e+03,-1.563987138263665656e+03,-1.547414012738853444e+03,-1.657312552481221246e+01,-2.253306817822228192e-01
3.724000000000000000e+03,-1.619755627009646332e+03,-1.667261146496815400e+03,4.750551948716906736e+01,6.422252270531008111e-01
3.725000000000000000e+03,-1.674495176848874507e+03,-1.591643312101910851e+03,-8.285186474696365622e+01,-1.136780795866817684e+00
3.726000000000000000e+03,-1.548964630225080327e+03,-1.592662420382165692e+03,4.369779015708536463e+01,5.949210803764031219e-01
3.727000000000000000e+03,-1.513774919614147848e+03,-1.422267515923566862e+03,-9.150740369058098622e+01,-1.251571697950620621e+00
3.728000000000000000e+03,-1.519125401929260534e+03,-1.580025477707006303e+03,6.090007577774576930e+01,8.214420106731175064e-01
3.729000000000000000e+03,-1.388861736334405123e+03,-1.440815286624203736e+03,5.195355028979861345e+01,6.978513932633286787e-01
3.730000000000000000e+03,-1.496488745980707336e+03,-1.424917197452229402e+03,-7.157154852847793336e+01,-9.652231162282479682e-01
3.731000000000000000e+03,-1.441543408360128524e+03,-1.386191082802547726e+03,-5.535232555758079798e+01,-7.533729385912640852e-01
3.732000000000000000e+03,-1.319511254019292664e+03,-1.394751592356687979e+03,7.524033833739531474e+01,1.017878596364156785e+00
3.733000000000000000e+03,-1.402032154340836087e+03,-1.338496815286624269e+03,-6.353533905421181771e+01,-8.643694216466779601e-01
3.734000000000000000e+03,-1.225466237942122234e+03,-1.296101910828025439e+03,7.063567288590320459e+01,9.668837043635647444e-01
3.735000000000000000e+03,-1.365813504823151106e+03,-1.298547770700636875e+03,-6.726573412251423179e+01,-9.164164072707465802e-01
3.736000000000000000e+03,-1.207151125401929221e+03,-1.198675159235668843e+03,-8.475966166260377577e+00,-1.155183539249235447e-01
3.737000000000000000e+03,-1.214147909967845635e+03,-1.276535031847133723e+03,6.238712187928808817e+01,8.567819578948713266e-01
3.738000000000000000e+03,-1.310456591639871476e+03,-1.191949044585987167e+03,-1.185075470538843092e+02,-1.635290015579441203e+00
3.739000000000000000e+03,-1.105491961414790921e+03,-1.286929936305732554e+03,1.814379748909416321e+02,2.486943157428829654e+00
3.740000000000000000e+03,-1.403678456591639815e+03,-1.286522292993630572e+03,-1.171561635980092433e+02,-1.582900505554055925e+00
3.741000000000000000e+03,-1.243369774919614201e+03,-1.195821656050955426e+03,-4.754811886865877568e+01,-6.556723599753390141e-01
3.742000000000000000e+03,-1.307781350482315020e+03,-1.364178343949044574e+03,5.639699346672955471e+01,7.800925925459305521e-01
3.743000000000000000e+03,-1.247279742765273340e+03,-1.210089171974522287e+03,-3.719057079075105321e+01,-5.121795209982903385e-01
3.744000000000000000e+03,-1.447717041800643074e+03,-1.453656050955414003e+03,5.939009154770928944e+00,8.200707293800790776e-02
3.745000000000000000e+03,-1.196655948553054714e+03,-1.191337579617834308e+03,-5.318368935220405547e+00,-7.353371707947040092e-02
3.746000000000000000e+03,-1.253453376205787890e+03,-1.138547770700636875e+03,-1.149056055051510157e+02,-1.553151900434712074e+00
3.747000000000000000e+03,-1.548553054662379509e+03,-1.637707006369426836e+03,8.915395170704732664e+01,1.174413574996006071e+00
3.748000000000000000e+03,-1.279794212218649591e+03,-1.218242038216560559e+03,-6.155217400208903200e+01,-7.851935648084517050e-01
3.749000000000000000e+03,-1.106315112540193013e+03,-1.189910828025477713e+03,8.359571548528469975e+01,1.084103598132578838e+00
