sample,welch_t
1777,-14.0813
1778,-14.9131
1779,-16.0971
1780,-15.0985
1781,-11.4965
1782,-13.9812
1783,-16.5612
1784,-14.8288
1785,-13.9534
1786,-14.5954
1787,-15.5495
1788,-14.4962
1789,-10.9894
1790,-14.323
1791,-14.257
1792,-16.0184
1793,-14.3143
1794,-15.1181
1795,-13.8867
1796,-13.2815
1797,-12.5547
1798,-14.8221
1799,-15.5909
1800,-14.7708
1801,-14.1506
1802,-14.2828
1803,-14.7199
1804,-13.5961
1805,-14.0832
1806,-14.1553
1807,-14.5252
1808,-13.5972
1809,-15.3296
1810,-15.2651
1811,-13.5662
1812,-11.469
1813,-13.5406
1814,-16.8382
1815,-15.213
1816,-13.1472
1817,-14.2789
1818,-16.9824
1819,-14.4401
1820,-9.68391
1821,-12.6781
1822,-15.45
1823,-16.0428
1824,-15.191
1825,-13.6369
1826,-13.357
1827,-13.7589
1828,-12.8667
1829,-13.4422
1830,-15.7706
1831,-15.3702
1832,-13.8551
1833,-14.2771
1834,-14.2137
1835,-14.579
1836,-12.509
1837,-14.8617
1838,-14.1054
1839,-14.2441
1840,-16.2554
1841,-15.0367
1842,-14.1447
1843,-12.9307
1844,-11.6591
1845,-13.4261
1846,-14.3259
1847,-14.2609
1848,-14.9822
1849,-15.0159
1850,-15.6561
1851,-11.4414
1852,-9.86859
1853,-15.3986
1854,-15.7757
1855,-15.2443
1856,-14.3322
1857,-15.497
1858,-13.6061
1859,-12.1984
1860,-14.7058
1861,-14.611
1862,-14.4897
1863,-14.6253
1864,-15.1128
1865,-14.6706
1866,-13.1572
1867,-11.1247
1868,-14.5582
1869,-14.8082
1870,-13.1892
1871,-13.6231
1872,-15.925
1873,-13.5971
1874,-12.98
1875,-10.6028
1876,-15.2958
1877,-12.0739
1878,-12.7288
1879,-15.7161
1880,-15.3565
1881,-12.8666
1882,-12.2028
1883,-11.8816
1884,-13.9386
1885,-15.3998
1886,-13.8005
1887,-14.3595
1888,-12.8494
1889,-15.691
1890,-13.52
1891,-11.4781
1892,-13.7338
1893,-13.4614
1894,-15.4454
1895,-13.8148
1896,-13.1598
1897,-13.7397
1898,-14.1967
1899,-13.3666
1900,-14.2806
1901,-12.8789
1902,-13.3392
1903,-15.8076
1904,-13.7429
1905,-13.2651
1906,-10.943
1907,-15.66
1908,-14.5366
1909,-11.7256
1910,-14.5247
1911,-15.2747
1912,-12.6451
1913,-12.5869
1914,-10.4194
1915,-15.1839
1916,-12.7587
1917,-13.6377
1918,-13.4867
1919,-13.4599
1920,-14.3142
1921,-12.693
1922,-10.6544
1923,-12.9758
1924,-14.9431
1925,-12.7878
1926,-13.5291
1927,-12.4975
1928,-13.5812
1929,-12.7387
1930,-12.1782
1931,-12.7881
1932,-12.6621
1933,-14.5852
1934,-14.4621
1935,-13.1348
1936,-12.7748
1937,-10.8653
1938,-11.658
1939,-14.1904
1940,-13.6399
1941,-12.3035
1942,-11.8551
1943,-14.3638
1944,-14.2142
1945,-8.35334
1946,-11.0571
1947,-12.9152
1948,-13.9246
1949,-12.4725
1950,-13.4967
1951,-13.298
1952,-11.5699
1953,-10.8728
1954,-13.563
1955,-13.0404
1956,-12.7562
1957,-13.2105
1958,-12.7412
1959,-12.7162
1960,-11.6101
1961,-10.9138
1962,-13.4256
1963,-11.9189
1964,-12.7769
1965,-15.32
1966,-11.4242
1967,-11.0594
1968,-9.79469
1969,-11.5447
1970,-13.1625
1971,-10.9547
1972,-11.8151
1973,-12.6151
1974,-14.2752
1975,-13.1896
1976,-9.95549
1977,-8.88827
1978,-13.21
1979,-12.2117
1980,-12.8109
1981,-11.9664
1982,-14.2147
1983,-13.536
1984,-10.1328
1985,-11.6992
1986,-11.2363
1987,-13.0901
1988,-12.8123
1989,-12.2568
1990,-11.7026
1991,-12.3401
1992,-8.79423
1993,-11.4174
1994,-12.3853
1995,-12.8306
1996,-11.7418
1997,-11.5064
1998,-12.5102
1999,-12.0554
2000,-8.98411
2001,-12.3448
2002,-10.2463
2003,-12.1273
2004,-13.1683
2005,-11.8929
2006,-11.2317
2007,-10.7639
2008,-10.7937
2009,-11.5452
2010,-11.2328
2011,-10.9192
2012,-11.584
2013,-12.3658
2014,-12.2104
2015,-9.47488
2016,-9.25468
2017,-12.573
2018,-11.4339
2019,-12.2236
2020,-11.0524
2021,-12.1062
2022,-10.359
2023,-10.2111
2024,-11.0611
2025,-11.6414
2026,-11.9164
2027,-9.88174
2028,-10.8221
2029,-11.436
2030,-11.8283
2031,-8.11179
2032,-11.6241
2033,-11.6188
2034,-10.3273
2035,-10.3038
2036,-10.8381
2037,-11.166
2038,-10.1013
2039,-7.90359
2040,-10.8725
2041,-10.2411
2042,-10.0689
2043,-10.0989
2044,-11.0527
2045,-12.4888
2046,-8.38019
2047,-7.33293
2048,-11.0289
2049,-13.3851
2050,-10.614
2051,-8.77999
2052,-9.94588
2053,-11.259
2054,-9.53852
2055,-9.21568
2056,-10.7719
2057,-9.89392
2058,-11.3292
2059,-10.0505
2060,-9.83793
2061,-8.96843
2062,-8.73799
2063,-10.0636
2064,-9.91736
2065,-9.77926
2066,-9.99218
2067,-10.0824
2068,-10.8894
2069,-10.0441
2070,-6.49154
2071,-9.56921
2072,-8.83861
2073,-9.18602
2074,-10.4106
2075,-11.3375
2076,-9.95021
2077,-7.17961
2078,-8.36743
2079,-9.07303
2080,-11.0422
2081,-9.92998
2082,-8.88362
2083,-8.52802
2084,-10.4616
2085,-8.34885
2086,-7.69102
2087,-8.87745
2088,-10.5482
2089,-10.6321
2090,-9.44231
2091,-8.06239
2092,-7.80779
2093,-8.30916
2094,-7.74027
2095,-8.19338
2096,-7.9132
2097,-8.79418
2098,-8.97652
2099,-9.52041
2100,-8.86992
2101,-6.77307
2102,-6.26069
2103,-9.29163
2104,-8.75312
2105,-9.35754
2106,-9.30068
2107,-9.0192
2108,-8.18089
2109,-7.03102
2110,-8.83192
2111,-7.01262
2112,-9.80218
2113,-9.08159
2114,-8.72983
2115,-8.15721
2116,-9.09774
2117,-6.48036
2118,-7.08763
2119,-9.4359
2120,-9.0118
2121,-7.41151
2122,-7.07551
2123,-8.66376
2124,-8.6007
2125,-5.81123
2126,-7.66531
2127,-6.34039
2128,-7.85543
2129,-8.5938
2130,-8.72189
2131,-7.2871
2132,-7.01077
2133,-6.14246
2134,-7.69598
2135,-8.44674
2136,-7.05844
2137,-6.982
2138,-9.27704
2139,-8.17387
2140,-5.69114
2141,-4.91721
2142,-7.97754
2143,-8.0964
2144,-7.49259
2145,-7.21577
2146,-6.63856
2147,-7.10019
2148,-7.33408
2149,-7.17108
2150,-6.49157
2151,-7.2432
2152,-5.4094
2153,-6.43941
2154,-5.87799
2155,-8.62295
2156,-6.26545
2157,-6.01547
2158,-5.94853
2159,-5.87075
2160,-7.90917
2161,-6.37268
2162,-5.33763
2163,-6.06902
2164,-6.55452
2165,-5.47153
2166,-4.71897
2167,-5.38198
2168,-7.83074
2169,-6.83004
2170,-5.40329
2171,-4.66126
2172,-4.41658
2173,-7.41472
2174,-7.10557
2175,-6.07014
2176,-4.81916
2177,-5.41058
2178,-5.20832
2179,-5.90732
2180,-5.42508
2181,-5.9873
2182,-5.57309
2183,-6.16706
2184,-5.30682
2185,-3.94947
2186,-5.69865
2187,-5.26827
2188,-4.63926
2189,-4.46992
2190,-6.23223
2191,-4.49378
2192,-5.32849
2193,-5.43083
2194,-6.66645
2195,-2.7185
2196,-4.0116
2197,-5.17822
2198,-5.25952
2199,-6.19523
2200,-5.90904
2201,-4.10684
2202,-2.73525
2203,-5.53582
2204,-5.14082
2205,-6.92304
2206,-4.45386
2207,-4.3191
2208,-4.42179
2209,-5.3553
2210,-4.23132
2211,-3.63522
2212,-6.42115
2213,-4.1282
2214,-4.09591
2215,-5.2334
2216,-5.20402
2217,-2.65765
2218,-4.04106
2219,-4.08634
2220,-4.25513
2221,-1.73877
2222,-4.95492
2223,-7.03401
2224,-4.40127
2225,-2.77013
2226,-2.53161
2227,-3.58968
2228,-3.81837
2229,-3.88245
2230,-4.93567
2231,-5.35966
2232,-2.80992
2233,-2.61889
2234,-3.36558
2235,-5.54363
2236,-3.63051
2237,-3.10726
2238,-4.40244
2239,-3.92361
2240,-3.68529
2241,-3.68333
2242,-2.83897
2243,-2.24658
2244,-5.36319
2245,-3.06374
2246,-2.33235
2247,-1.54061
2248,-4.67839
2249,-4.57263
2250,-0.969006
2251,-2.21954
2252,-0.947282
2253,-3.19422
2254,-4.29957
2255,-3.59332
2256,-1.78197
2257,-2.53389
2258,-2.01571
2259,-2.42387
2260,-2.21648
2261,-2.66057
2262,-3.35153
2263,-2.68605
2264,-2.14252
2265,-1.51507
2266,-3.22842
2267,-3.42761
2268,-0.90745
2269,-2.27961
2270,-3.60359
2271,-0.841048
2272,-0.988777
2273,-2.87819
2274,-4.04784
2275,-1.89145
2276,-1.00104
2277,-0.224692
2278,-1.88243
2279,-2.66552
2280,-3.82135
2281,-0.428454
2282,-0.521605
2283,-2.94741
2284,-0.969953
2285,-2.07353
2286,-1.68011
2287,-2.35825
2288,-0.843006
2289,-0.929987
2290,-2.99278
2291,-0.399879
2292,-0.807043
2293,-2.50839
2294,-2.69252
2295,-0.247206
2296,-0.0461159
2297,-1.53164
2298,-2.79699
2299,-1.87985
2300,-1.535
2301,0.218156
2302,-0.505917
2303,-2.07199
2304,-1.27956
2305,-1.78909
2306,-1.2454
2307,-0.858244
2308,-0.959345
2309,-0.793362
2310,-0.928384
2311,-2.00966
2312,-0.155143
2313,0.495783
2314,0.163927
2315,-1.73157
2316,-1.81393
2317,-0.620901
2318,-0.266934
2319,-0.00886654
2320,-0.308236
2321,-0.312026
2322,0.726045
2323,0.0210115
2324,-3.34822
2325,0.0938703
2326,2.03395
2327,2.31553
2328,-3.40024
2329,-1.09038
2330,-0.236528
2331,0.46017
2332,0.675406
2333,0.00795832
2334,-0.748514
2335,0.0688436
2336,0.849998
2337,-1.08383
2338,0.607817
2339,0.298939
2340,0.728868
2341,-0.351359
2342,-0.224077
2343,1.3759
2344,1.12857
2345,1.50727
2346,-0.0839606
2347,-0.75919
2348,0.402474
2349,0.952468
2350,-0.570092
2351,1.4216
2352,2.00479
2353,1.59032
2354,-1.49381
2355,-0.068424
2356,1.82857
2357,1.10268
2358,1.60578
2359,0.883275
2360,-0.364867
2361,-0.272434
2362,1.25162
2363,1.79315
2364,1.42307
2365,-0.0642088
2366,1.09354
2367,1.02668
2368,2.32404
2369,0.422817
2370,0.686421
2371,2.87984
2372,1.04579
2373,0.0380475
2374,0.62325
2375,2.46979
2376,1.4099
2377,3.33
2378,0.637894
2379,1.44148
2380,0.458274
2381,3.02275
2382,2.00573
2383,0.948726
2384,2.25709
2385,0.227269
2386,1.92334
2387,2.3863
2388,2.59609
2389,1.09376
2390,1.61536
2391,1.64958
2392,2.78434
2393,2.34245
2394,2.09108
2395,2.27758
2396,1.85695
2397,2.35695
2398,0.731622
2399,2.4258
2400,2.64795
2401,1.36155
2402,2.76173
2403,3.70632
2404,2.23774
2405,0.269265
2406,2.59261
2407,4.79206
2408,1.87156
2409,1.08515
2410,2.9545
2411,3.98433
2412,2.60063
2413,1.96796
2414,3.26275
2415,3.12789
2416,3.56103
2417,1.64091
2418,4.54904
2419,2.99001
2420,3.29401
2421,2.02726
2422,2.08586
2423,3.09521
2424,2.44091
2425,3.13731
2426,3.88144
2427,4.00393
2428,3.05814
2429,3.03852
2430,0.578756
2431,3.44376
2432,4.87767
2433,4.74055
2434,1.73801
2435,2.39075
2436,5.69527
2437,3.95974
2438,4.1504
2439,1.93754
2440,2.89762
2441,4.73615
2442,4.83808
2443,2.7866
2444,4.13036
2445,3.5826
2446,4.10051
2447,3.54811
2448,3.96916
2449,3.3442
2450,3.4744
2451,5.76037
2452,5.22805
2453,0.190148
2454,4.42176
2455,3.78609
2456,3.75473
2457,4.43211
2458,4.67311
2459,5.07461
2460,3.10398
2461,4.31464
2462,3.94454
2463,4.40777
2464,5.63429
2465,3.83142
2466,3.90107
2467,5.32782
2468,5.97961
2469,4.09833
2470,4.82609
2471,4.0664
2472,5.18186
2473,4.83318
2474,5.54582
2475,3.75733
2476,5.04831
2477,6.62484
2478,4.15263
2479,3.95713
2480,4.47673
2481,6.08174
2482,5.49105
2483,5.59398
2484,3.11556
2485,4.35112
2486,5.72622
2487,6.17803
2488,4.07471
2489,4.78224
2490,5.32654
2491,4.75563
2492,4.81508
2493,6.14278
2494,4.12399
2495,5.4561
2496,7.19365
2497,4.56329
2498,4.83605
2499,5.19036
2500,6.35153
2501,5.02195
2502,5.6422
2503,5.7793
2504,5.92088
2505,5.62004
2506,5.797
2507,5.70168
2508,4.02214
2509,5.74443
2510,4.08653
2511,7.1287
2512,7.35191
2513,6.47816
2514,4.14134
2515,4.8972
2516,5.74555
2517,6.46995
2518,6.92709
2519,4.80994
2520,4.75956
2521,6.70709
2522,7.85435
2523,3.01321
2524,4.83832
2525,6.18791
2526,7.94586
2527,6.27057
2528,5.34731
2529,7.1839
2530,5.76821
2531,4.85995
2532,5.63163
2533,6.64332
2534,7.10148
2535,5.81795
2536,5.88959
2537,7.31053
2538,5.80585
2539,5.76851
2540,5.36855
2541,7.09953
2542,7.18486
2543,8.0455
2544,7.11005
2545,5.47821
2546,5.87124
2547,6.77529
2548,7.12925
2549,4.22523
2550,7.41441
2551,8.07319
2552,8.31014
2553,5.88397
2554,6.55182
2555,4.1537
2556,6.3572
2557,8.19613
2558,7.48391
2559,6.21367
2560,6.11719
2561,8.08046
2562,5.9198
2563,7.5102
2564,5.81555
2565,7.74751
2566,8.1752
2567,7.6819
2568,6.38294
2569,7.17681
2570,7.78191
2571,6.16615
2572,6.32449
2573,7.20282
2574,7.08078
2575,7.00226
2576,8.04992
2577,8.06335
2578,4.71002
2579,7.60856
2580,7.09641
2581,6.626
2582,6.90028
2583,8.28876
2584,7.63659
2585,7.12378
2586,6.67893
2587,6.51607
2588,7.96853
2589,8.93128
2590,5.56068
2591,7.48196
2592,9.11028
2593,9.30626
2594,4.947
2595,6.2347
2596,8.97707
2597,9.17117
2598,7.75969
2599,6.95611
2600,7.60918
2601,8.42373
2602,8.25125
2603,5.93077
2604,7.86509
2605,8.14263
2606,8.82187
2607,7.28323
2608,8.18553
2609,5.71259
2610,7.73876
2611,8.96676
2612,7.07032
2613,6.96569
2614,8.71458
2615,9.19573
2616,7.32887
2617,7.10678
2618,8.90435
2619,7.02131
2620,7.11142
2621,8.60658
2622,9.24602
2623,8.32891
2624,7.36743
2625,5.9662
2626,8.40764
2627,10.5262
2628,8.59472
2629,6.76605
2630,7.83158
2631,9.01896
2632,8.66778
2633,5.80849
2634,8.2961
2635,8.04191
2636,9.58414
2637,8.442
2638,7.74324
2639,7.84452
2640,7.95097
2641,7.15068
2642,7.73759
2643,10.2776
2644,7.44103
2645,8.14888
2646,8.80159
2647,10.1668
2648,6.06325
2649,6.3847
2650,9.2133
2651,9.02412
2652,9.24211
2653,8.00721
2654,7.99117
2655,6.79285
2656,8.00398
2657,7.52755
2658,8.43153
2659,9.2204
2660,9.74815
2661,7.67314
2662,7.15211
2663,9.66512
2664,7.84144
2665,7.42795
2666,8.27018
2667,9.55111
2668,8.9759
2669,7.84457
2670,6.87634
2671,9.4034
2672,7.61281
2673,8.10304
2674,6.66992
2675,8.7395
2676,9.89107
2677,9.29882
2678,9.6679
2679,7.54961
2680,4.55477
2681,8.51575
2682,11.1833
2683,7.94746
2684,7.28719
2685,9.32382
2686,10.9564
2687,6.52296
2688,8.08419
2689,9.03299
2690,9.37686
2691,9.67426
2692,8.86077
2693,8.81387
2694,9.36256
2695,8.05593
2696,7.20203
2697,9.94583
2698,9.00148
2699,8.23932
2700,7.78086
2701,9.49687
2702,10.8853
2703,5.64312
2704,9.74943
2705,7.63839
2706,8.51494
2707,9.4559
2708,10.0508
2709,8.08075
2710,8.6057
2711,8.18606
2712,9.02799
2713,7.757
2714,9.04962
2715,8.58156
2716,10.0522
2717,10.9678
2718,8.5837
2719,6.79665
2720,9.64444
2721,9.92191
2722,8.70135
2723,9.68703
2724,9.20517
2725,8.74272
2726,8.76792
2727,9.79077
2728,8.43906
2729,8.19355
2730,8.50451
2731,10.1855
2732,9.37359
2733,9.11363
2734,6.90243
2735,8.35933
2736,9.8391
2737,8.46265
2738,9.5693
2739,9.2165
2740,8.99454
2741,8.29886
2742,8.33941
2743,9.94748
2744,7.94272
2745,8.88829
2746,9.7683
2747,9.28232
2748,9.50733
2749,8.86932
2750,6.21855
2751,9.52976
2752,11.6513
2753,9.81585
2754,7.6086
2755,8.27095
2756,10.6268
2757,9.29007
2758,7.14193
2759,9.46147
2760,8.54671
2761,9.23058
2762,10.498
2763,8.83977
2764,7.81054
2765,8.52164
2766,9.86265
2767,8.24759
2768,8.60413
2769,10.1298
2770,10.306
2771,9.88764
2772,9.10674
2773,7.0964
2774,7.3554
2775,9.32691
2776,8.69985
2777,10.8874
2778,9.41305
2779,10.6883
2780,7.73306
2781,7.25608
2782,9.61042
2783,10.9385
2784,10.5048
2785,8.07755
2786,8.91031
2787,10.9687
2788,10.3883
2789,6.45944
2790,8.70054
2791,10.9925
2792,11.1178
2793,8.42268
2794,8.07828
2795,9.97262
2796,9.56197
2797,8.17903
2798,8.3295
2799,7.45614
2800,9.70086
2801,10.8531
2802,10.0269
2803,9.36481
2804,7.39844
2805,6.79421
2806,8.56762
2807,10.1283
2808,8.71028
2809,9.56558
2810,9.97083
2811,9.50221
2812,7.78906
2813,9.25364
2814,8.9561
2815,9.16572
2816,10.2958
2817,8.62844
2818,9.89473
2819,9.61594
2820,8.42094
2821,8.31425
2822,9.13013
2823,9.1568
2824,8.52802
2825,9.58603
2826,10.257
2827,9.97886
2828,5.91637
2829,9.90705
2830,6.4688
2831,8.68772
2832,9.88996
2833,10.9491
2834,7.54783
2835,7.11125
2836,8.48933
2837,9.15213
2838,9.66231
2839,8.85314
2840,9.18014
2841,8.48307
2842,10.3434
2843,9.20147
2844,7.41004
2845,9.29985
2846,10.5771
2847,9.04222
2848,7.61138
2849,8.98871
2850,10.3286
2851,9.70495
2852,7.69214
2853,7.92032
2854,9.69471
2855,8.61518
2856,7.76293
2857,10.8057
2858,11.1129
2859,6.27643
2860,6.2558
2861,8.80818
2862,10.6442
2863,8.40793
2864,8.68863
2865,9.4928
2866,8.9872
2867,6.93249
2868,9.82231
2869,8.7179
2870,8.91081
2871,8.04158
2872,10.7071
2873,8.53175
2874,7.56043
2875,6.86082
2876,9.9125
2877,11.7368
2878,7.49619
2879,7.04592
2880,8.85993
2881,10.792
2882,7.91521
2883,6.74294
2884,9.07589
2885,9.12452
2886,7.89231
2887,8.89473
2888,9.58795
2889,7.87842
2890,7.96746
2891,7.40117
2892,8.93504
2893,10.0858
2894,8.51303
2895,7.94503
2896,9.50398
2897,8.45571
2898,7.20117
2899,7.17212
2900,8.11623
2901,8.29659
2902,9.97909
2903,9.47549
2904,7.94504
2905,6.31544
2906,7.93713
2907,9.4019
2908,8.31365
2909,8.87343
2910,7.59207
2911,8.60727
2912,9.10699
2913,9.77135
2914,6.49552
2915,6.59949
2916,9.07426
2917,8.7165
2918,9.39723
2919,7.25966
2920,7.94458
2921,8.79877
2922,7.40699
2923,6.82724
2924,7.34327
2925,9.42286
2926,9.99424
2927,7.71431
2928,7.27926
2929,8.05126
2930,5.48654
2931,7.83921
2932,8.41473
2933,8.7934
2934,7.93551
2935,8.31672
2936,7.51346
2937,7.1766
2938,8.80859
2939,8.37527
2940,6.98411
2941,6.96406
2942,8.73199
2943,9.43247
2944,8.84482
2945,6.5635
2946,6.10329
2947,9.18985
2948,8.88585
2949,5.97969
2950,7.41925
2951,9.78828
2952,10.0143
2953,3.34869
2954,7.50706
2955,7.65121
2956,8.40249
2957,8.47111
2958,8.30218
2959,7.24227
2960,6.11831
2961,7.26641
2962,6.9801
2963,8.54491
2964,7.30645
2965,8.26246
2966,6.76756
2967,7.5679
2968,8.74665
2969,7.01793
2970,7.97416
2971,6.96257
2972,8.04124
2973,8.40647
2974,6.96444
2975,5.66052
2976,8.38191
2977,8.18495
2978,6.87537
2979,5.69017
2980,6.71891
2981,8.35225
2982,6.93249
2983,8.34479
2984,5.33541
2985,6.03588
2986,6.84874
2987,8.48616
2988,7.46823
2989,7.11111
2990,5.40985
2991,8.60081
2992,6.94432
2993,7.18893
2994,5.1181
2995,7.62411
2996,8.77307
2997,6.16818
2998,6.02498
2999,7.63397
3000,6.27999
3001,6.76724
3002,8.30866
3003,6.3883
3004,7.26939
3005,5.86858
3006,8.25604
3007,6.84213
3008,5.18555
3009,7.06599
3010,6.38518
3011,6.91931
3012,7.08249
3013,7.1712
3014,6.59496
3015,6.30075
3016,5.02614
3017,8.10809
3018,8.20466
3019,6.67658
3020,5.25099
3021,6.65224
3022,8.53294
3023,4.87337
3024,6.30044
3025,5.75899
3026,5.93614
3027,9.04532
3028,8.08266
3029,5.41886
3030,4.45323
3031,6.41482
3032,8.69396
3033,4.63885
3034,5.18702
3035,7.76649
3036,7.71283
3037,6.70729
3038,5.48281
3039,5.06622
3040,6.26427
3041,7.33796
3042,5.25886
3043,6.71151
3044,7.83723
3045,7.86913
3046,3.34568
3047,4.48914
3048,7.54705
3049,6.17528
3050,5.48476
3051,5.97733
3052,7.46288
3053,5.35953
3054,4.65683
3055,3.65649
3056,6.90802
3057,5.86152
3058,7.34313
3059,5.50923
3060,4.51983
3061,5.67297
3062,5.90939
3063,6.98045
3064,4.19351
3065,4.44147
3066,7.42984
3067,6.88654
3068,5.33194
3069,6.78802
3070,5.05954
3071,5.3561
3072,5.86912
3073,6.11904
3074,4.86837
3075,6.13847
3076,7.75261
3077,6.37401
3078,2.63791
3079,5.95281
3080,5.43872
3081,6.12716
3082,6.19512
3083,5.35554
3084,5.54719
3085,5.38474
3086,5.69785
3087,4.59062
3088,5.45449
3089,7.05397
3090,4.89091
3091,4.76532
3092,6.19461
3093,6.544
3094,4.36977
3095,5.95063
3096,4.69768
3097,5.68934
3098,5.95268
3099,6.17036
3100,3.93816
3101,4.49882
3102,6.97838
3103,5.15292
3104,4.58856
3105,3.37454
3106,5.24016
3107,6.25058
3108,5.91935
3109,2.19974
3110,3.87167
3111,6.45608
3112,6.26072
3113,4.13705
3114,4.5709
3115,5.08135
3116,5.18744
3117,4.8765
3118,5.58223
3119,3.64292
3120,4.31565
3121,5.28969
3122,4.2864
3123,4.54102
3124,5.1541
3125,4.72117
3126,3.91281
3127,4.77766
3128,4.29228
3129,4.26411
3130,3.98984
3131,4.4067
3132,4.38687
3133,3.86605
3134,4.99871
3135,2.66686
3136,4.42282
3137,5.23078
3138,6.13674
3139,2.96478
3140,3.04402
3141,4.65136
3142,5.97851
3143,5.34736
3144,2.30627
3145,4.41427
3146,5.27219
3147,4.03874
3148,2.07204
3149,4.81276
3150,3.42963
3151,4.02559
3152,4.97695
3153,4.5144
3154,3.51883
3155,2.82506
3156,4.72984
3157,4.08655
3158,2.77331
3159,4.09624
3160,4.23333
3161,3.61614
3162,4.49848
3163,3.53349
3164,3.72655
3165,3.79377
3166,3.14947
3167,3.16987
3168,5.36804
3169,3.99044
3170,2.85486
3171,2.43717
3172,3.5932
3173,3.90513
3174,2.20789
3175,3.97321
3176,3.95735
3177,4.12608
3178,3.27471
3179,3.55214
3180,1.17645
3181,3.01033
3182,3.87798
3183,4.14031
3184,3.15417
3185,2.76094
3186,4.24688
3187,3.09957
3188,4.00923
3189,1.80763
3190,2.8586
3191,4.08213
3192,4.64817
3193,3.14817
3194,2.04342
3195,2.80363
3196,3.1815
3197,3.24686
3198,2.26704
3199,1.89504
3200,3.32816
3201,4.43757
3202,2.89636
3203,0.828119
3204,3.21932
3205,2.11021
3206,1.35608
3207,2.60054
3208,3.93403
3209,2.38076
3210,1.82116
3211,2.34149
3212,2.07579
3213,3.2152
3214,2.94318
3215,1.18379
3216,2.44882
3217,3.82167
3218,4.87459
3219,1.46654
3220,1.51333
3221,1.97291
3222,3.94088
3223,2.99586
3224,0.926172
3225,1.61458
3226,3.65124
3227,3.08182
3228,1.11862
3229,2.08969
3230,0.855023
3231,3.22724
3232,2.28755
3233,1.67003
3234,1.00654
3235,1.90914
3236,2.90125
3237,1.1429
3238,1.6063
3239,2.64734
3240,2.17849
3241,0.346901
3242,2.60502
3243,2.56122
3244,0.472464
3245,0.749755
3246,2.49
3247,2.42897
3248,1.90228
3249,1.90039
3250,1.44539
3251,1.53128
3252,3.27261
3253,1.15904
3254,1.02392
3255,1.62074
3256,1.47601
3257,1.93706
3258,1.32819
3259,1.64731
3260,-0.987688
3261,0.796422
3262,3.42018
3263,1.20668
3264,-0.348335
3265,1.14158
3266,1.32562
3267,1.21269
3268,2.6879
3269,0.459557
3270,0.719617
3271,1.34282
3272,2.60644
3273,-0.549889
3274,-0.142748
3275,1.29471
3276,2.23703
3277,1.59523
3278,0.562791
3279,1.02001
3280,0.15957
3281,1.05746
3282,0.0737207
3283,0.971495
3284,0.305709
3285,1.57782
3286,0.267134
3287,0.521821
3288,1.40107
3289,1.05895
3290,0.062826
3291,-0.0638635
3292,0.317467
3293,2.13703
3294,0.59179
3295,-0.000815521
3296,1.11313
3297,0.439762
3298,0.874204
3299,-0.552995
3300,-0.947628
3301,0.84223
3302,2.17248
3303,0.667599
3304,-1.14502
3305,-0.743906
3306,2.11586
3307,0.612445
3308,-1.08143
3309,0.775566
3310,0.537346
3311,0.256183
3312,-0.737536
3313,1.06246
3314,-0.0954853
3315,-0.854195
3316,0.931907
3317,0.38014
3318,-0.0712067
3319,-0.400765
3320,0.928706
3321,-0.423463
3322,0.577593
3323,-0.688699
3324,0.131607
3325,-0.846545
3326,0.409707
3327,1.37056
3328,-1.1858
3329,0.547415
3330,-2.17548
3331,-1.11319
3332,0.886546
3333,0.99033
3334,-1.53835
3335,-0.427512
3336,0.800626
3337,-0.247463
3338,-0.464347
3339,-0.196585
3340,-1.35839
3341,-0.84802
3342,0.736946
3343,0.999247
3344,-0.428632
3345,-0.998394
3346,-0.540595
3347,-0.22155
3348,-0.603256
3349,-1.31191
3350,-0.641781
3351,-0.216219
3352,0.321764
3353,-1.65055
3354,-1.33915
3355,-1.53018
3356,-1.16439
3357,-0.326357
3358,-0.0390258
3359,-1.62791
3360,-2.42791
3361,0.717152
3362,-0.924486
3363,-1.23153
3364,-0.961186
3365,-0.324633
3366,-1.49274
3367,-0.693108
3368,0.477762
3369,-0.874037
3370,-1.22252
3371,-1.65535
3372,-1.11004
3373,-0.484081
3374,-1.06236
3375,-1.48117
3376,-0.765845
3377,0.511668
3378,-0.875435
3379,-3.42984
3380,-2.73296
3381,0.21568
3382,-0.22604
3383,-1.29101
3384,-2.26821
3385,-2.34581
3386,-0.242459
3387,-0.72919
3388,-2.39477
3389,-1.06751
3390,-0.653376
3391,-0.977475
3392,-2.73123
3393,-0.952919
3394,-0.642239
3395,-1.37844
3396,-2.09149
3397,-1.18131
3398,-1.9555
3399,-1.30261
3400,-1.5352
3401,-1.44257
3402,-0.41243
3403,-1.88641
3404,-0.994172
3405,-3.65703
3406,-1.85587
3407,-0.643423
3408,-0.942898
3409,-1.13301
3410,-3.36252
3411,-2.26201
3412,-1.08222
3413,-0.813054
3414,-1.31523
3415,-2.33845
3416,-2.42431
3417,-0.728545
3418,-0.759573
3419,-1.9767
3420,-2.36077
3421,-1.18776
3422,-0.778816
3423,-3.33718
3424,-3.08762
3425,-0.608737
3426,-0.930283
3427,-3.0047
3428,-2.33725
3429,-2.29301
3430,-2.37939
3431,-2.4904
3432,-1.35484
3433,-2.42146
3434,-2.31491
3435,-2.3659
3436,-2.77539
3437,-2.02234
3438,-1.18855
3439,-2.87183
3440,-3.05719
3441,-2.27024
3442,-2.34502
3443,-1.40569
