time_us,mean_m0,mean_m1,diff,welch_t
2.080000000000000251e-02,1.688529014844804408e+02,7.040843214756257851e+01,9.844446933691786228e+01,2.076627360281396495e+00
2.160000000000000114e-02,-2.386396761133603377e+02,-2.038893280632410949e+02,-3.475034805011924277e+01,-7.344707631402263015e-01
2.239999999999999977e-02,-2.038326585695006798e+01,1.686429512516469131e+01,-3.724756098211476285e+01,-7.885105210990686064e-01
2.319999999999999840e-02,1.314547908232118800e+02,1.476469038208168740e+02,-1.619211299760499401e+01,-3.457624628782305920e-01
2.400000000000000050e-02,2.144561403508772059e+02,1.869407114624505937e+02,2.751542888842661227e+01,5.676055693260402268e-01
2.479999999999999913e-02,2.107076923076922867e+03,2.198935441370223998e+03,-9.185851829330113105e+01,-1.502548196252846635e+00
2.560000000000000123e-02,4.852340080971659518e+03,5.047905138339920995e+03,-1.955650573682614777e+02,-3.879605094956974920e+00
2.639999999999999986e-02,3.731951417004048380e+03,3.860237154150197512e+03,-1.282857371461491311e+02,-2.303474490407903641e+00
2.719999999999999848e-02,4.109473684210526585e+02,4.203425559947299348e+02,-9.395187573677276305e+00,-1.906870833776289909e-01
2.800000000000000058e-02,-5.855006747638326488e+02,-5.822397891963108805e+02,-3.260885567521768280e+00,-6.850413521600502709e-02
2.879999999999999921e-02,3.083400809716599156e+02,3.200000000000000000e+02,-1.165991902834008442e+01,-2.367938485268744619e-01
2.960000000000000131e-02,1.722126855600539784e+03,1.776484848484848499e+03,-5.435799288430871457e+01,-1.130231117451836242e+00
3.039999999999999994e-02,1.817479082321187661e+03,1.972869565217391255e+03,-1.553904828962035936e+02,-3.286307731330108339e+00
3.120000000000000204e-02,2.369900134952766621e+03,2.481412384716732504e+03,-1.115122497639658832e+02,-2.008261141828834084e+00
3.200000000000000067e-02,2.296831309041835539e+03,2.413786561264822012e+03,-1.169552522229864735e+02,-2.452484943734324130e+00
3.280000000000000276e-02,1.831470985155195649e+03,1.875393939393939490e+03,-4.392295423874384142e+01,-9.084046750032536144e-01
3.360000000000000486e-02,1.000421052631578959e+03,1.045670619235836739e+03,-4.524956660425777955e+01,-9.409303380100100256e-01
3.440000000000000002e-02,7.130688259109311957e+02,7.233939393939393767e+02,-1.032511348300818099e+01,-2.189161631255507334e-01
3.519999999999999518e-02,1.009489878542510155e+03,1.152168642951251741e+03,-1.426787644087415856e+02,-2.967702206632253148e+00
3.599999999999999728e-02,1.435724696356275217e+03,1.447378129117259505e+03,-1.165343276098428760e+01,-2.470066944092747241e-01
3.679999999999999938e-02,1.437192982456140271e+03,1.514076416337285991e+03,-7.688343388114572008e+01,-1.557056581404280271e+00
3.760000000000000148e-02,6.180534412955465996e+03,6.436173913043478024e+03,-2.556395000880120278e+02,-4.514219948584347719e+00
3.839999999999999664e-02,6.977641025641025408e+03,7.469196310935441034e+03,-4.915552852944156257e+02,-9.547645131209669955e+00
3.919999999999999873e-02,3.581149797570850296e+03,3.818666666666666515e+03,-2.375168690958162188e+02,-3.972943496428496424e+00
4.000000000000000083e-02,5.507800269905533241e+02,5.878050065876152530e+02,-3.702497959706192887e+01,-7.600945659396791676e-01
4.080000000000000293e-02,4.237300944669365776e+02,3.294440052700922479e+02,9.428608919684432976e+01,1.951871876397737404e+00
4.160000000000000503e-02,2.250191632928474974e+03,2.366988142292490011e+03,-1.167965093640150371e+02,-2.318287643940087239e+00
4.240000000000000019e-02,3.337759784075573407e+03,3.550271409749670511e+03,-2.125116256740971039e+02,-4.481723464466499607e+00
4.320000000000000229e-02,3.279892037786774836e+03,3.542598155467720517e+03,-2.627061176809456811e+02,-5.285873137864245841e+00
4.399999999999999745e-02,3.741624831309041838e+03,3.842361001317523005e+03,-1.007361700084811673e+02,-1.823866836210172870e+00
4.479999999999999954e-02,3.503330634278002890e+03,3.729960474308300491e+03,-2.266298400302976006e+02,-4.640352581479966432e+00
4.559999999999999470e-02,2.645592442645074243e+03,2.765407114624505994e+03,-1.198146719794317505e+02,-2.527692236935501047e+00
4.639999999999999680e-02,1.741128205128205082e+03,1.871262187088274004e+03,-1.301339819600689225e+02,-2.685779514319567074e+00
4.719999999999999890e-02,1.821192982456140271e+03,1.895546772068511245e+03,-7.435378961237097428e+01,-1.579723719411873617e+00
4.800000000000000100e-02,2.212188933873144379e+03,2.288063241106719488e+03,-7.587430723357510942e+01,-1.611716228309315158e+00
4.880000000000000310e-02,2.394947368421052488e+03,2.544316205533596985e+03,-1.493688371125444974e+02,-3.158058933996540585e+00
4.959999999999999826e-02,3.752075573549257570e+03,4.068258234519104008e+03,-3.161826609698464381e+02,-4.435012286017637528e+00
5.040000000000000036e-02,8.132232118758434808e+03,9.228479578392621988e+03,-1.096247459634187180e+03,-1.914798604740116517e+01
5.120000000000000245e-02,7.744345479082321617e+03,8.772047430830039957e+03,-1.027701951747718340e+03,-1.577803601137212475e+01
5.200000000000000455e-02,3.148350877192982352e+03,3.509459815546772006e+03,-3.611089383537896538e+02,-6.005285014579651914e+00
5.279999999999999971e-02,9.682051282051281760e+02,1.006039525691699623e+03,-3.783439748657144719e+01,-8.027051039078187955e-01
5.359999999999999487e-02,1.719708502024291420e+03,1.822777338603425505e+03,-1.030688365791340857e+02,-2.045743022126536026e+00
5.439999999999999697e-02,3.797246963562753081e+03,4.108985507246376983e+03,-3.117385436836239023e+02,-6.233709991803892514e+00
5.519999999999999907e-02,4.169932523616734215e+03,4.779256916996047039e+03,-6.093243933793128235e+02,-1.228026197348788706e+01
5.600000000000000117e-02,4.584766531713899894e+03,5.023451910408432013e+03,-4.386853786945321190e+02,-7.868046463757123909e+00
5.679999999999999633e-02,4.553327935222671840e+03,5.133491436100131978e+03,-5.801635008774601374e+02,-1.152681665263444444e+01
5.759999999999999842e-02,4.106623481781376540e+03,4.547288537549407010e+03,-4.406650557680304701e+02,-8.875285890922818055e+00
5.840000000000000052e-02,2.985025641025641107e+03,3.461565217391304486e+03,-4.765395763656633790e+02,-9.689597490988299811e+00
5.920000000000000262e-02,2.454715249662618135e+03,2.705117259552042015e+03,-2.504020098894238799e+02,-5.299044715945251838e+00
5.999999999999999778e-02,2.610353576248312947e+03,2.938350461133069984e+03,-3.279968848847570371e+02,-6.782634339787864342e+00
6.079999999999999988e-02,3.109916329284750191e+03,3.427836627140974997e+03,-3.179202978562248063e+02,-6.763835346436084528e+00
6.159999999999999504e-02,3.034774628879892134e+03,3.389723320158102979e+03,-3.549486912782108448e+02,-7.293159742320800554e+00
6.240000000000000407e-02,5.807157894736842536e+03,6.466192358366271037e+03,-6.590344636294285010e+02,-9.382724466622017090e+00
6.319999999999999230e-02,7.478672064777328160e+03,8.658972332015810025e+03,-1.180300267238481865e+03,-2.094886691983273153e+01
6.400000000000000133e-02,5.631222672064777726e+03,6.518387351778656011e+03,-8.871646797138782858e+02,-1.437371760526042941e+01
6.479999999999999649e-02,2.435109311740890462e+03,2.775188405797101495e+03,-3.400790940562110336e+02,-6.767430222238464133e+00
6.560000000000000553e-02,1.673068825910931082e+03,1.844363636363636260e+03,-1.712948104527051782e+02,-3.592721976847905729e+00
6.640000000000000069e-02,2.854175438596491404e+03,3.230524374176548008e+03,-3.763489355800566045e+02,-7.474109600725302727e+00
6.720000000000000973e-02,4.104636977058029515e+03,4.632537549407114966e+03,-5.279005723490854507e+02,-1.065614464159065733e+01
6.800000000000000488e-02,4.085031039136302297e+03,4.646703557312252997e+03,-5.616725181759506995e+02,-1.111310059751527035e+01
6.880000000000000004e-02,4.312183535762483189e+03,4.894271409749670966e+03,-5.820878739871877769e+02,-1.036577484260064885e+01
6.959999999999999520e-02,4.355800269905533241e+03,4.914002635046113028e+03,-5.582023651405797864e+02,-1.116452999128915025e+01
7.039999999999999036e-02,3.598941970310391298e+03,4.149712779973649958e+03,-5.507708096632586603e+02,-1.126859721151310190e+01
7.119999999999999940e-02,2.734726045883940515e+03,3.194856389986824979e+03,-4.601303441028844645e+02,-9.491391743111238455e+00
7.199999999999999456e-02,2.546526315789473756e+03,2.907657444005270008e+03,-3.611311282157962523e+02,-7.513880780299224682e+00
7.280000000000000360e-02,2.829300944669365890e+03,3.122761528326745520e+03,-2.934605836573796296e+02,-6.175637880889569331e+00
7.359999999999999876e-02,3.007222672064777271e+03,3.489812911725955018e+03,-4.825902396611777476e+02,-1.002953397082891129e+01
7.440000000000000779e-02,3.275228070175438461e+03,3.696737812911725996e+03,-4.215097427362875351e+02,-7.846093204836765977e+00
7.520000000000000295e-02,8.323368421052631675e+03,9.060764163372859912e+03,-7.373957423202282371e+02,-1.226713312527008526e+01
7.600000000000001199e-02,9.244933873144398603e+03,9.971520421607378012e+03,-7.265865484629794082e+02,-1.276906867900448717e+01
7.679999999999999327e-02,4.984485829959514376e+03,5.607799736495388970e+03,-6.233139065358745938e+02,-9.810949061611795585e+00
7.759999999999998843e-02,1.816701754385964932e+03,2.136621870882740495e+03,-3.199201164967755631e+02,-6.417943562042114358e+00
7.839999999999999747e-02,1.668750337381916324e+03,2.050445322793148989e+03,-3.816949854112326648e+02,-7.693421228126812395e+00
7.919999999999999263e-02,3.870402159244264567e+03,4.275351778656126044e+03,-4.049496194118614767e+02,-8.244976789936703909e+00
8.000000000000000167e-02,4.825306342780027080e+03,5.344716732542819045e+03,-5.194103897627919650e+02,-1.069771328228173957e+01
8.079999999999999682e-02,4.669840755735492166e+03,5.073032938076416031e+03,-4.031921823409238641e+02,-7.716228836678298286e+00
8.160000000000000586e-02,5.350175438596491404e+03,5.850982872200263955e+03,-5.008074336037725516e+02,-9.419997646525166246e+00
8.240000000000000102e-02,4.790672064777328160e+03,5.241169960474308027e+03,-4.504978956969798674e+02,-9.041976053621487708e+00
8.320000000000001006e-02,3.759935222672064810e+03,4.232347826086956957e+03,-4.724126034148921462e+02,-9.668013614324403093e+00
8.399999999999999134e-02,2.936744939271255134e+03,3.331878787878787989e+03,-3.951338486075328547e+02,-8.163041275110238360e+00
8.480000000000000038e-02,2.915152496626180891e+03,3.300511198945981505e+03,-3.853587023198006136e+02,-8.089046200450056290e+00
8.559999999999999554e-02,3.430780026990553324e+03,3.747077733860342505e+03,-3.162977068697891809e+02,-6.781370255082863174e+00
8.640000000000000457e-02,3.482429149797570972e+03,3.832326745718050006e+03,-3.498975959204790342e+02,-7.283313612132578996e+00
8.719999999999999973e-02,4.935859649122807241e+03,5.364110671936758990e+03,-4.282510228139517494e+02,-6.534494608822170036e+00
8.799999999999999489e-02,7.622045883940621025e+03,8.194445322793148080e+03,-5.723994388525270551e+02,-1.125732839925892037e+01
8.880000000000000393e-02,6.849122807017543892e+03,7.346761528326745974e+03,-4.976387213092020829e+02,-8.789422259930377734e+00
8.959999999999999909e-02,3.333614035087719458e+03,3.681812911725955018e+03,-3.481988766382355607e+02,-6.707110435490955425e+00
9.040000000000000813e-02,1.946515519568151149e+03,2.279293807641633521e+03,-3.327782880734823721e+02,-6.956226869413253411e+00
9.119999999999998941e-02,2.667271255060728890e+03,2.966092226613965522e+03,-2.988209715532366317e+02,-6.099785516054700985e+00
9.199999999999999845e-02,4.188674763832658755e+03,4.539699604743083000e+03,-3.510248409104242455e+02,-7.331494016791972435e+00
9.279999999999999361e-02,4.321770580296895787e+03,4.623262187088274004e+03,-3.014916067913782172e+02,-6.447481808658910296e+00
9.360000000000000264e-02,4.602040485829959835e+03,4.959451910408432013e+03,-3.574114245784721788e+02,-6.398011652987038111e+00
9.439999999999999780e-02,4.448647773279351895e+03,4.744094861660079005e+03,-2.954470883807271093e+02,-6.009634077805328545e+00
9.520000000000000684e-02,3.980350877192982352e+03,4.337159420289855007e+03,-3.568085430968726541e+02,-7.274284075574876773e+00
9.600000000000000200e-02,3.166488529014844971e+03,3.434750988142292499e+03,-2.682624591274475279e+02,-5.594286995755061831e+00
9.680000000000001104e-02,2.623309041835357675e+03,2.954877470355731020e+03,-3.315684285203733452e+02,-7.050808661448476400e+00
9.760000000000000620e-02,2.923530364372469649e+03,3.139288537549407010e+03,-2.157581731769373619e+02,-4.534992489521643577e+00
9.839999999999998748e-02,3.070790823211875704e+03,3.415188405797101495e+03,-3.443975825852257913e+02,-7.315849526461386532e+00
9.919999999999999651e-02,3.102661268556005325e+03,3.358608695652173992e+03,-2.559474270961686670e+02,-5.392414005747234285e+00
9.999999999999999167e-02,5.845246963562753081e+03,6.151251646903820983e+03,-3.060046833410679028e+02,-5.164602158404207444e+00
1.008000000000000007e-01,7.130774628879891679e+03,7.332511198945981960e+03,-2.017365700660902803e+02,-4.148905204548096748e+00
1.015999999999999959e-01,4.921608636977058268e+03,5.165027667984189975e+03,-2.434190310071317072e+02,-4.471705560289970016e+00
1.024000000000000049e-01,2.299336032388664080e+03,2.559325428194993492e+03,-2.599893958063294122e+02,-5.352082093624593639e+00
1.032000000000000001e-01,1.720744939271255134e+03,2.046313570487483503e+03,-3.255686312162283684e+02,-6.807794445824115748e+00
1.040000000000000091e-01,3.008863697705803133e+03,3.216189723320158009e+03,-2.073260256143548759e+02,-4.180960731711485856e+00
1.048000000000000043e-01,3.911773279352226837e+03,4.121718050065876014e+03,-2.099447707136491772e+02,-4.362895360999043959e+00
1.055999999999999994e-01,3.894672064777328160e+03,4.029976284584980021e+03,-1.353042198076518616e+02,-2.747227744962344342e+00
1.063999999999999946e-01,4.095481781376518029e+03,4.359673254281949994e+03,-2.641914729054319650e+02,-4.898555566059214605e+00
1.071999999999999897e-01,4.090040485829959380e+03,4.268015810276679986e+03,-1.779753244467206059e+02,-3.738573894867787573e+00
1.079999999999999988e-01,3.297252361673414271e+03,3.407346508563899988e+03,-1.100941468904857174e+02,-2.353311504806912868e+00
1.087999999999999939e-01,2.474493927125506161e+03,2.662197628458498002e+03,-1.877037013329918409e+02,-3.856929396903293839e+00
1.096000000000000030e-01,2.364458839406207971e+03,2.583862977602108003e+03,-2.194041381959000319e+02,-4.648270363692349250e+00
1.103999999999999981e-01,2.702423751686909782e+03,2.890877470355731020e+03,-1.884537186688212387e+02,-4.060889547065412941e+00
1.112000000000000072e-01,2.783956815114710025e+03,2.901839262187088480e+03,-1.178824470723784543e+02,-2.490661770084179327e+00
1.120000000000000023e-01,3.493052631578947512e+03,3.686197628458498002e+03,-1.931449968795504901e+02,-3.377130816028914406e+00
1.127999999999999975e-01,5.967978407557355240e+03,6.160274044795783993e+03,-1.922956372384287533e+02,-3.813594954377459878e+00
1.135999999999999927e-01,6.148577597840755516e+03,6.374450592885375045e+03,-2.258729950446195289e+02,-4.508026176363492787e+00
1.144000000000000017e-01,3.228588394062078351e+03,3.311135704874835483e+03,-8.254731081275713223e+01,-1.616496820829295800e+00
1.151999999999999968e-01,1.587130904183535677e+03,1.752621870882740495e+03,-1.654909666992048187e+02,-3.435573999312290905e+00
1.160000000000000059e-01,1.856950067476383310e+03,1.927083003952569243e+03,-7.013293647618593241e+01,-1.466370955398965448e+00
1.168000000000000010e-01,3.100847503373819109e+03,3.331119894598155497e+03,-2.302723912243363884e+02,-4.955615326555824929e+00
1.175999999999999962e-01,3.479665317139001218e+03,3.595973649538866994e+03,-1.163083323998657761e+02,-2.466992416814599132e+00
1.184000000000000052e-01,3.343805668016194431e+03,3.567135704874835483e+03,-2.233300368586410514e+02,-4.364100858844140340e+00
1.192000000000000004e-01,3.965322537112010650e+03,4.078882740447957985e+03,-1.135602033359473353e+02,-2.249391485377758126e+00
1.199999999999999956e-01,3.315649122807017648e+03,3.449254281949934011e+03,-1.336051591429163636e+02,-2.835757456530836773e+00
1.207999999999999907e-01,2.623395411605938079e+03,2.659077733860342505e+03,-3.568232225440442562e+01,-7.549739682249969608e-01
1.215999999999999998e-01,2.061041835357624677e+03,2.148679841897233018e+03,-8.763800653960834097e+01,-1.860146181054248338e+00
1.224000000000000088e-01,2.144388663967611137e+03,2.204247694334650987e+03,-5.985903036703984981e+01,-1.248079940298622903e+00
1.231999999999999901e-01,2.373268556005398295e+03,2.572816864295125015e+03,-1.995483082897267195e+02,-4.281462763134967098e+00
1.239999999999999991e-01,2.378968960863697703e+03,2.517754940711462496e+03,-1.387859798477647928e+02,-2.873428019016809554e+00
1.248000000000000081e-01,4.336971659919028752e+03,4.449306982872200024e+03,-1.123353229531712714e+02,-1.812905694228142295e+00
1.256000000000000172e-01,6.623956815114709570e+03,6.698245059288537959e+03,-7.428824417382838874e+01,-1.528699924245263242e+00
1.263999999999999846e-01,5.247740890688259242e+03,5.366977602108036990e+03,-1.192367114197777482e+02,-2.204389581956156086e+00
1.272000000000000075e-01,2.084707152496626350e+03,2.221702239789196483e+03,-1.369950872925701333e+02,-2.776873717123731655e+00
1.280000000000000027e-01,1.124448043184885364e+03,1.193907773386034251e+03,-6.945973020114888641e+01,-1.484780670405573266e+00
1.287999999999999978e-01,2.082720647773279325e+03,2.077343873517786506e+03,5.376774255492819066e+00,1.106297805721104116e-01
1.295999999999999930e-01,3.225997300944669405e+03,3.322013175230566503e+03,-9.601587428589709816e+01,-2.058618426703767046e+00
1.304000000000000159e-01,3.280669365721997110e+03,3.447567852437417514e+03,-1.668984867154204039e+02,-3.572876683053636260e+00
1.312000000000000111e-01,3.655341430499325270e+03,3.771615283267457016e+03,-1.162738527681317464e+02,-2.112389884733201217e+00
1.319999999999999785e-01,3.634699055330634110e+03,3.661322793148880010e+03,-2.662373781824589969e+01,-5.572465492289035982e-01
1.328000000000000014e-01,2.989344129554655865e+03,3.031778656126482019e+03,-4.243452657182615440e+01,-8.818022018730868883e-01
1.335999999999999965e-01,2.165376518218623460e+03,2.281823451910408494e+03,-1.164469336917850342e+02,-2.456489674524336309e+00
1.344000000000000195e-01,1.855395411605937852e+03,1.857770750988142254e+03,-2.375339382204401772e+00,-5.050421473473275247e-02
1.351999999999999869e-01,2.128323886639675948e+03,2.243794466403162005e+03,-1.154705797634860573e+02,-2.426928091222787298e+00
1.360000000000000098e-01,2.380091767881241594e+03,2.379552042160737983e+03,5.397257205036112282e-01,1.139056089655730158e-02
1.368000000000000049e-01,2.323605937921727218e+03,2.421881422924901017e+03,-9.827548500317379876e+01,-2.037542752925888934e+00
1.376000000000000001e-01,5.239622132253711243e+03,5.397249011857707956e+03,-1.576268796039967128e+02,-2.991707007203069146e+00
1.383999999999999952e-01,5.706364372469635782e+03,5.904274044795783993e+03,-1.979096723261482111e+02,-4.099117841993789035e+00
1.391999999999999904e-01,3.471892037786774836e+03,3.517133069828722000e+03,-4.524103204194716454e+01,-8.664584762027471854e-01
1.400000000000000133e-01,1.389344129554655865e+03,1.460363636363636260e+03,-7.101950680898039536e+01,-1.468416630142117540e+00
1.407999999999999807e-01,1.262726045883940515e+03,1.178561264822134490e+03,8.416478106180602481e+01,1.778111583845307431e+00
1.416000000000000036e-01,2.359967611336032405e+03,2.411088274044795980e+03,-5.112066270876357521e+01,-1.065427901255108223e+00
1.423999999999999988e-01,3.001263157894736651e+03,3.086418972332015983e+03,-8.515581443727933220e+01,-1.812089752591277358e+00
1.432000000000000217e-01,2.927417004048582839e+03,3.101765480895915516e+03,-1.743484768473326767e+02,-3.584711663190412345e+00
1.439999999999999891e-01,3.324717948717948730e+03,3.317459815546772006e+03,7.258133171176723408e+00,1.328179506391921338e-01
1.448000000000000120e-01,3.088410256410256352e+03,3.156996047430830004e+03,-6.858579102057365162e+01,-1.434824743424566895e+00
1.456000000000000072e-01,2.372750337381916324e+03,2.382671936758893480e+03,-9.921599376977155771e+00,-2.129385257761732819e-01
1.463999999999999746e-01,1.661581646423751636e+03,1.683309617918313506e+03,-2.172797149456187071e+01,-4.522103092306579697e-01
1.471999999999999975e-01,1.698202429149797581e+03,1.670998682476943259e+03,2.720374667285432224e+01,5.790213130276218312e-01
1.479999999999999927e-01,1.931055330634278107e+03,1.986866930171278000e+03,-5.581159953699989273e+01,-1.199754389826692247e+00
1.488000000000000156e-01,2.033144399460188879e+03,2.086956521739130494e+03,-5.381212227894161515e+01,-1.131349629407989221e+00
1.495999999999999830e-01,2.849252361673414271e+03,2.900996047430830004e+03,-5.174368575741573295e+01,-9.025273125861744683e-01
1.504000000000000059e-01,5.421948717948717785e+03,5.547594202898550975e+03,-1.256454849498331896e+02,-2.597099890150930346e+00
1.512000000000000011e-01,5.133473684210526699e+03,5.230798418972332001e+03,-9.732473476180530270e+01,-1.892374004723055281e+00
1.520000000000000240e-01,2.227649122807017648e+03,2.289243741765480991e+03,-6.159461895846334301e+01,-1.192882965099119508e+00
1.527999999999999914e-01,8.751848852901484861e+02,8.220500658761528712e+02,5.313481941399561492e+01,1.128861072806799815e+00
1.535999999999999865e-01,1.299692307692307622e+03,1.311367588932806257e+03,-1.167528124049863436e+01,-2.391376757844617673e-01
1.544000000000000095e-01,2.518628879892037730e+03,2.501396574440052518e+03,1.723230545198521213e+01,3.655964002291873793e-01
1.551999999999999769e-01,2.668825910931173894e+03,2.761022397891963010e+03,-9.219648696078911598e+01,-1.923320373105948278e+00
1.559999999999999998e-01,3.112766531713900349e+03,3.113317523056653499e+03,-5.509913427531500929e-01,-1.012551930461235393e-02
1.567999999999999949e-01,3.039870445344129621e+03,3.173438735177865510e+03,-1.335682898337358893e+02,-2.739400640939548826e+00
1.576000000000000179e-01,2.593770580296896242e+03,2.569191040843214978e+03,2.457953945368126369e+01,5.095659769045004506e-01
1.583999999999999853e-01,1.791136302294197094e+03,1.904990777338603493e+03,-1.138544750444063993e+02,-2.397747010105768517e+00
1.592000000000000082e-01,1.427519568151147041e+03,1.439704874835309511e+03,-1.218530668416246954e+01,-2.630911713707530519e-01
1.600000000000000033e-01,1.571411605937921649e+03,1.607673254281949994e+03,-3.626164834402834458e+01,-7.730851299958275691e-01
1.607999999999999985e-01,1.883638326585695040e+03,1.803299077733860258e+03,8.033924885183478182e+01,1.719301136084093296e+00
1.615999999999999936e-01,1.763929824561403620e+03,1.786181818181818244e+03,-2.225199362041462336e+01,-4.647758127308794784e-01
1.623999999999999888e-01,3.920410256410256352e+03,4.008558629776021007e+03,-8.814837336576465532e+01,-1.469184811140648472e+00
1.632000000000000117e-01,5.176572199730094326e+03,5.369760210803689006e+03,-1.931880110735946801e+02,-4.021899256049557003e+00
1.640000000000000069e-01,3.727373819163292865e+03,3.766218708827404498e+03,-3.884488966411163346e+01,-7.352421418040422374e-01
1.648000000000000020e-01,1.248906882591093108e+03,1.238007905138339993e+03,1.089897745275311536e+01,2.214023788650555657e-01
1.655999999999999972e-01,6.514871794871794464e+02,5.977549407114624955e+02,5.373223877571695084e+01,1.141691258788461782e+00
1.664000000000000201e-01,1.569425101214574852e+03,1.620152832674571755e+03,-5.072773145999690314e+01,-1.038917071457129415e+00
1.671999999999999875e-01,2.484944669365721893e+03,2.534450592885375499e+03,-4.950592351965360649e+01,-1.066962990084536989e+00
1.679999999999999827e-01,2.448669365721997110e+03,2.481496706192358488e+03,-3.282734047036137781e+01,-6.840874426845374723e-01
1.688000000000000056e-01,2.711492577597840864e+03,2.731003952569169996e+03,-1.951137497132913268e+01,-3.571038455837212133e-01
1.696000000000000008e-01,2.758045883940620570e+03,2.773501976284584998e+03,-1.545609234396442844e+01,-3.265135693331976952e-01
1.703999999999999959e-01,2.063028340080971702e+03,2.171025032938076492e+03,-1.079966928571047902e+02,-2.311691574608725652e+00
1.711999999999999911e-01,1.341063427800269892e+03,1.341048748353096244e+03,1.467944717364844109e-02,3.102572342149500953e-04
1.720000000000000140e-01,1.205808367071525026e+03,1.174682476943346501e+03,3.112589012817852563e+01,6.636974073825953058e-01
1.728000000000000091e-01,1.419573549257759851e+03,1.393412384716732504e+03,2.616116454102734679e+01,5.566090702574173488e-01
1.736000000000000043e-01,1.618655870445344135e+03,1.657760210803689006e+03,-3.910434035834487076e+01,-8.294831700371664285e-01
1.743999999999999995e-01,1.836221322537111973e+03,1.797649538866930243e+03,3.857178367018173049e+01,7.542435099999581505e-01
1.751999999999999946e-01,4.810364372469635782e+03,4.871504611330698026e+03,-6.114023886106224381e+01,-1.168599100260214962e+00
1.759999999999999898e-01,5.271406207827260005e+03,5.313686429512516042e+03,-4.228022168525603774e+01,-8.606637563507649746e-01
1.767999999999999849e-01,2.530461538461538566e+03,2.622819499341238497e+03,-9.235796087969993096e+01,-1.756521461806850537e+00
1.776000000000000079e-01,6.401727395411605812e+02,5.902503293807641285e+02,4.992241016039645274e+01,1.027161185972590873e+00
1.784000000000000030e-01,5.519892037786775063e+02,5.889011857707509989e+02,-3.691198199207349262e+01,-7.652559709552471112e-01
1.791999999999999982e-01,1.956361673414304960e+03,1.926998682476943259e+03,2.936299093736170107e+01,6.162108151948246793e-01
1.799999999999999933e-01,2.425176788124156701e+03,2.433011857707509989e+03,-7.835069583353288181e+00,-1.668801039934348363e-01
1.808000000000000163e-01,2.344161943319837974e+03,2.286461133069828520e+03,5.770081025000945374e+01,1.148507946322969708e+00
1.816000000000000114e-01,2.980966261808367108e+03,3.012974967061923508e+03,-3.200870525355639984e+01,-6.203029988825967678e-01
1.823999999999999788e-01,2.411875843454790811e+03,2.432927536231884005e+03,-2.105169277709319431e+01,-4.428830108178636316e-01
1.832000000000000017e-01,1.613732793522267229e+03,1.740648221343873502e+03,-1.269154278216062721e+02,-2.684575685798251676e+00
1.839999999999999969e-01,1.177392712550607257e+03,1.135810276679841991e+03,4.158243587076526637e+01,8.667724049614742299e-01
1.847999999999999921e-01,1.185943319838056595e+03,1.157227931488801005e+03,2.871538834925559058e+01,6.017046738245460658e-01
1.855999999999999872e-01,1.461117408906882702e+03,1.404880105401844503e+03,5.623730350503819864e+01,1.199626009244519675e+00
1.864000000000000101e-01,1.474591093117408946e+03,1.475119894598155497e+03,-5.288014807465515332e-01,-1.121756796201952427e-02
1.872000000000000053e-01,2.655956815114710025e+03,2.708574440052700993e+03,-5.261762493799096774e+01,-8.766725798358847577e-01
1.880000000000000004e-01,4.585716599190282977e+03,4.661965744400527001e+03,-7.624914521024402347e+01,-1.583906321145762908e+00
1.887999999999999956e-01,3.934402159244264567e+03,4.001475625823451992e+03,-6.707346657918742494e+01,-1.304778171673080633e+00
1.895999999999999908e-01,1.355055330634278107e+03,1.318450592885375499e+03,3.660473774890260756e+01,7.436198793903712190e-01
1.904000000000000137e-01,3.644804318488529020e+02,3.116521739130434980e+02,5.282825793580940399e+01,1.130194380596104997e+00
1.911999999999999811e-01,8.833900134952766621e+02,9.131172595520421282e+02,-2.972724605676546616e+01,-6.190952037243147021e-01
1.920000000000000040e-01,1.979336032388664080e+03,2.034339920948616509e+03,-5.500388855995242920e+01,-1.186128809840269138e+00
1.927999999999999992e-01,2.109581646423751863e+03,2.026413702239789245e+03,8.316794418396261790e+01,1.763635121567508346e+00
1.936000000000000221e-01,2.424140350877192759e+03,2.434613965744400502e+03,-1.047361486720774337e+01,-1.906153427766728026e-01
1.943999999999999895e-01,2.271352226720647650e+03,2.231652173913043498e+03,3.970005280760415189e+01,8.156490676441416898e-01
1.952000000000000124e-01,1.855568151147098433e+03,1.895631093544137002e+03,-4.006294239703856874e+01,-8.259288111986777814e-01
1.960000000000000075e-01,1.221700404858299635e+03,1.140363636363636260e+03,8.133676849466337444e+01,1.714904823435778436e+00
1.967999999999999750e-01,7.870877192982455881e+02,8.009696969696969973e+02,-1.388197767145140915e+01,-2.942316118404016967e-01
1.975999999999999979e-01,1.050688259109311730e+03,1.000980237154150245e+03,4.970802195516148458e+01,1.033899697973065024e+00
1.983999999999999930e-01,1.167460188933873042e+03,1.237501976284584998e+03,-7.004178735071195661e+01,-1.478741770549537149e+00
1.992000000000000159e-01,1.243033738191632892e+03,1.179741765480895992e+03,6.329197271073689990e+01,1.341983971287753707e+00
1.999999999999999833e-01,3.597646423751687053e+03,3.586613965744400502e+03,1.103245800728655013e+01,1.929998550157201453e-01
2.008000000000000063e-01,4.637538461538461888e+03,4.590208168642951023e+03,4.733029289551086549e+01,9.970770025580475426e-01
